Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
826292662.0,825318863,237603423,247155535,171444339,169707302,76059563,1.113506,0.092158,59214148,0.833387,0.071747,50380349,1.022185,0.061043,51798404,1.061714,0.062762,47841950,0.673333,0.057968,79974168,1.082065,0.096901,68179089,1.329848,0.082609,50990284,1.004757,0.061783,48986142,0.993898,0.059354,55277059,1.078191,0.066977,34629636,0.973747,0.041959,32412614,0.920735,0.039273,64563977,1.32337,0.078229,52522090,1.034941,0.063639,18118726,0.514693,0.021954,34370664,0.98635,0.041645,0.2876866131608998,0.2992521651850117,0.2075821998259644,0.205479021828124,genome,GCA_034780235.1_ASM3478023v1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Concholepas,Concholepas concholepas,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949470026.0,917716078,278360984,278100043,180664736,180804257,91701236,1.086599,0.099923,77225696,0.915932,0.08415,56283468,1.027566,0.06133,53110410,0.968888,0.057872,64116164,0.760447,0.069865,91533934,1.086653,0.099741,66340843,1.21232,0.072289,56065009,1.023748,0.061092,56106221,1.02433,0.061137,53037073,0.969206,0.057792,36785737,1.034769,0.040084,34677097,0.974701,0.037786,66391093,1.211166,0.072344,56262212,1.027349,0.061307,21184514,0.595453,0.023084,36895371,1.036252,0.040203,0.3032485896909657,0.3029643185653738,0.1968175482483947,0.1969695434952655,genome,GCA_033807755.1_Elch_1.0,Mollusca,Gastropoda,Ellobiida,Ellobiidae,Ellobium,Ellobium chinense,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348020245.0,348016968,98777312,98758504,75225595,75256234,32492605,1.15897,0.093365,26039840,0.928985,0.074823,20892542,0.978522,0.060033,19352108,0.906005,0.055607,20193415,0.720411,0.058024,32464221,1.158399,0.093283,23411522,1.09671,0.067271,22689165,1.062438,0.065196,22675113,1.06201,0.065155,19351123,0.906501,0.055604,15807254,0.972137,0.045421,17391977,1.069161,0.049975,23415987,1.096263,0.067284,20903126,0.978805,0.060064,15114141,0.929132,0.043429,15822829,0.972302,0.045466,0.2838284593299859,0.283774416093184,0.2161545429686474,0.2162425816081825,genome,GCA_037903475.1_UNMC_Acan_hybrid,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,Ancylostoma caninum,815.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
987620812.0,986759794,318374128,318524249,174923319,174940583,113973600,1.109538,0.115503,98987076,0.96319,0.100315,51031115,0.904197,0.051716,54381545,0.963467,0.055111,80152076,0.779917,0.081228,114067740,1.109408,0.115598,66110277,1.170826,0.066997,58193372,1.030514,0.058974,58152004,1.030369,0.058932,54411032,0.96363,0.055141,34174043,1.102084,0.034633,28185793,0.908878,0.028564,66095661,1.171004,0.066983,51057626,0.904151,0.051743,23607423,0.761244,0.023924,34179411,1.102039,0.034638,0.3226452153426914,0.3227973502623117,0.17726996939655,0.1772874649984467,genome,GCA_033119305.1_ASM3311930v1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada imbricata,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838713081.0,838510570,271943860,271876468,147366009,147324744,90826740,1.029827,0.108319,88608152,1.004921,0.105673,43954271,0.919673,0.052419,48554555,1.016211,0.057906,76303027,0.865366,0.090998,90761083,1.029593,0.108241,57318878,1.199604,0.068358,47493297,0.994247,0.05664,47498449,0.99383,0.056646,48540750,1.01589,0.057889,28286124,1.092164,0.033734,23040585,0.889876,0.027478,57315481,1.199571,0.068354,43966332,0.920411,0.052434,17806636,0.68773,0.021236,28236210,1.090848,0.033674,0.324317550670508,0.3242371796396093,0.1757472409598365,0.175698028730046,genome,GCA_035048485.1_Ppen_2.0,Mollusca,Bivalvia,Pterioida,Pteriidae,Pteria,Pteria penguin,1405.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520284697.0,519552235,163501959,163377904,96526845,96149356,51845503,1.007629,0.099789,47478537,0.923457,0.091384,34588467,1.138665,0.066574,29588300,0.977882,0.05695,42939766,0.835178,0.082648,51763512,1.007564,0.099631,34685175,1.142715,0.06676,33988261,1.124152,0.065418,34076541,1.121812,0.065588,29766986,0.980684,0.057294,17964061,1.001714,0.034576,14718534,0.823959,0.028329,34638946,1.144803,0.066671,34367766,1.136704,0.066149,9288401,0.519975,0.017878,17853479,1.003381,0.034363,0.3146955070473395,0.3144567358952045,0.1857871588618394,0.1850605981956165,genome,GCA_037039925.1_xgDorMont1_p1.0,Mollusca,Gastropoda,Nudibranchia,Dironidae,Doris,Doris montereyensis,288.9583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920468757.0,919729619,290131982,291443496,169462722,169151367,101293687,1.107862,0.110134,86594093,0.942829,0.094152,48443693,0.907114,0.052672,53665240,1.006738,0.058349,77876870,0.847916,0.084674,102105732,1.106715,0.111017,62248011,1.160356,0.067681,49066678,0.916329,0.053349,48896092,0.915585,0.053164,54020735,1.006993,0.058735,34202621,1.096492,0.037188,32251759,1.035853,0.035067,61922656,1.161644,0.067327,48583638,0.907308,0.052824,24480950,0.786272,0.026618,34077164,1.096496,0.037051,0.3152958829406072,0.3167211479588531,0.1841606643644982,0.1838223047360414,genome,GCA_034781015.1_ASM3478101v1,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Tonicella,Tonicella lineata,3467.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775347920.0,748836651,209954297,210262579,164264536,164436464,67550338,1.147782,0.090207,53493377,0.9076,0.071435,45682579,0.992118,0.061005,43205688,0.937345,0.057697,46622362,0.791022,0.06226,67733993,1.14753,0.090452,50402390,1.093016,0.067308,45481024,0.985261,0.060736,45375616,0.985452,0.060595,43217026,0.937196,0.057712,36225235,1.005553,0.048375,39429318,1.093349,0.052654,50383101,1.093058,0.067282,45796184,0.992089,0.061156,31935685,0.885555,0.042647,36302735,1.005598,0.048479,0.2803435513134954,0.2807551879026052,0.2193358461108491,0.2195654146730502,genome,GCA_036362985.1_ASM3636298v1,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Ligula,Ligula intestinalis,1661.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1042343443.0,1042247459,281540112,281537341,239726785,239483698,75233425,0.989316,0.072184,66645125,0.876389,0.063944,70719184,1.092157,0.067853,68931710,1.065632,0.066138,51367964,0.675493,0.049286,75231396,0.989308,0.072182,85591360,1.321849,0.082122,69335934,1.071892,0.066525,69391207,1.071648,0.066578,69026291,1.066023,0.066228,52261881,0.947887,0.050143,49037983,0.890317,0.04705,85536782,1.322334,0.08207,70623408,1.091795,0.067761,31145056,0.565459,0.029883,52168753,0.94812,0.050054,0.2701174044865851,0.2701147459122083,0.2300005370109167,0.2297673125902898,genome,GCA_034096865.1_UHGW_Tflu_1.1,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,Theodoxus fluviatilis,1277.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450754598.0,450740613,145932497,146155565,79362861,79289875,60086824,1.271752,0.133307,40347809,0.852667,0.089514,23192590,0.902624,0.051454,22305218,0.868888,0.049486,36099108,0.76288,0.080088,60298633,1.272342,0.133777,24645100,0.95769,0.054677,25112655,0.976757,0.055714,25141043,0.978455,0.055777,22303876,0.866712,0.049483,15975149,1.14324,0.035442,15942759,1.141972,0.03537,24605467,0.958493,0.054589,23205191,0.902566,0.051482,15549980,1.113837,0.034499,15929211,1.142052,0.03534,0.3237614559132941,0.324256347880007,0.1760720603773701,0.1759101358293286,genome,GCA_038277355.1_ASM3827735v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Aphelinidae,Encarsia,Encarsia formosa,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176168485.0,1172405857,391834161,393651270,193772989,193514203,149734224,1.144106,0.127715,120985597,0.920173,0.103194,57959378,0.895525,0.049436,63043380,0.97538,0.053773,102795639,0.781827,0.087679,150951998,1.142787,0.128754,77158121,1.18666,0.065812,62625834,0.964448,0.053417,62408888,0.964274,0.053231,63454635,0.975906,0.054123,36623941,1.144269,0.031238,31215039,0.976579,0.026625,76778850,1.18789,0.065488,58144089,0.895428,0.049594,21965788,0.687211,0.018736,36560456,1.145343,0.031184,0.3341092325276764,0.3356586454013772,0.1652263918851728,0.1650057301857736,genome,GCA_032357055.1_ASM3235705v1,Mollusca,Bivalvia,Mytilida,Mytilidae,Geukensia,Geukensia granosissima,6570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121603637.0,1121011927,359537026,358889164,201125306,201473941,123949679,1.074927,0.110569,111251188,0.966543,0.099242,63004755,0.976751,0.056203,61326882,0.949094,0.054707,97051183,0.843175,0.086575,123497837,1.074878,0.110166,70943994,1.101817,0.063286,67391881,1.044838,0.060117,67391057,1.044751,0.060116,61076326,0.948564,0.054483,41374859,1.146631,0.036908,31280722,0.86539,0.027904,71140747,1.100973,0.063461,63059389,0.977668,0.056252,25799458,0.713749,0.023014,41471970,1.145348,0.036995,0.3207215591487065,0.3201436400590792,0.1794119021404507,0.1797228986517636,genome,GCA_034508935.3_UCSD_Bste_1.2,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Berghia,Berghia stephanieae,547.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022565772.0,1015007242,339287152,341023665,167646197,167454344,129155269,1.139704,0.127246,105020288,0.922011,0.103468,50238536,0.897203,0.049496,54743017,0.978768,0.053934,89328435,0.784247,0.088008,130324282,1.138338,0.128397,67034231,1.191059,0.066043,54204110,0.964198,0.053403,53979829,0.964018,0.053182,55116152,0.9793,0.054301,31574976,1.141223,0.031108,26901915,0.973437,0.026504,66693652,1.192437,0.065708,50430084,0.897064,0.049684,18729921,0.677736,0.018453,31532545,1.142302,0.031066,0.3341376372510499,0.3358477944068851,0.1651017547511025,0.1649128135909624,genome,GCA_034783895.1_ASM3478389v1,Mollusca,Bivalvia,Mytilida,Mytilidae,Geukensia,Geukensia demissa,5718.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262273510.0,1261273081,412211782,415227083,217382872,216998582,148810185,1.105548,0.117984,125269230,0.923898,0.09932,66393619,0.935334,0.05264,71571532,1.010064,0.056745,109574649,0.808146,0.086876,150387266,1.101097,0.119235,84849179,1.18665,0.067273,70237361,0.984037,0.055688,69694055,0.981829,0.055257,72445725,1.013182,0.057439,39087067,1.044163,0.03099,36051539,0.964778,0.028583,83962367,1.184932,0.06657,66950011,0.937981,0.053081,26954285,0.721326,0.021371,39035011,1.046469,0.030949,0.3266802537517229,0.3290698974708775,0.1722772004276149,0.1719726483497845,genome,GCA_032362205.1_ASM3236220v1,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,Clione limacina,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291707517.0,1288610907,419536593,423256627,223636267,222872531,147056031,1.077781,0.11412,129359379,0.939749,0.100387,68756724,0.945346,0.053357,74149066,1.022979,0.057542,115844100,0.841565,0.089898,149282641,1.074953,0.115848,88938678,1.212083,0.069019,68967062,0.943124,0.05352,68542746,0.942404,0.053191,75166494,1.024391,0.058331,40611620,1.047498,0.031516,39188868,1.014265,0.030412,87875875,1.212358,0.068194,69226085,0.946666,0.053721,25203470,0.652303,0.019559,40442068,1.050287,0.031384,0.3253982287647362,0.3282835372092003,0.1734552989740221,0.1728629350520414,genome,GCA_032358795.1_ASM3235879v1,Mollusca,Bivalvia,Cardiida,Psammobiidae,Nuttallia,Nuttallia obscurata,4866.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723115551.0,713806860,239543403,239431667,117397321,117434678,89368804,1.111728,0.1252,74556378,0.927897,0.104449,36063217,0.915383,0.050522,39554953,1.003694,0.055414,64307295,0.800342,0.090091,89313661,1.112079,0.125123,47796475,1.213772,0.06696,38014157,0.965047,0.053256,38060098,0.96607,0.05332,39503137,1.003166,0.055341,21543564,1.115789,0.030181,18290487,0.947004,0.025624,47807132,1.21309,0.066975,36058432,0.915398,0.050516,11994024,0.621,0.016803,21575046,1.116709,0.030225,0.3355856412792123,0.3354291059843791,0.1644664589333171,0.1645187938030913,genome,GCA_037379345.1_ASM3737934v1,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna viridis,1424.513889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944208304.0,944191072,301719128,301825515,170270461,170382800,105503539,1.094278,0.11174,85115727,0.882505,0.090147,57339353,1.053845,0.060729,53758397,0.987379,0.056936,80574751,0.835423,0.085337,105661864,1.095147,0.111907,61563322,1.131079,0.065202,54023311,0.991895,0.057217,53968928,0.9919,0.057159,53645281,0.985604,0.056816,33092452,1.077746,0.035048,29562623,0.962153,0.03131,61669722,1.132686,0.065315,57400434,1.053901,0.060793,18274112,0.594754,0.019354,33037256,1.07453,0.03499,0.3195507284244088,0.3196634028960946,0.1803334452223058,0.1804524234571908,genome,GCA_036873155.1_WU_Bs111_ccs,Mollusca,Gastropoda,Hygrophila,Planorbidae,Biomphalaria,Biomphalaria sudanica,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801631259.0,800588666,239140713,257466270,153478863,151295841,78291642,1.098191,0.097793,71446890,0.930848,0.089243,45538020,0.995271,0.056881,43693304,0.968732,0.054576,59871804,0.780042,0.074785,89087416,1.078065,0.111277,58372873,1.184981,0.072912,49834813,1.026254,0.062248,46751961,1.021803,0.058397,48243349,0.97935,0.06026,32283143,1.099381,0.040324,26013640,0.898659,0.032493,54031851,1.19795,0.06749,48419669,0.997112,0.06048,17129663,0.591756,0.021396,31578628,1.106646,0.039444,0.2984105038576954,0.3212779555318188,0.1915178066703189,0.1887937339401667,genome,GCA_037974505.1_ASM3797450v1,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Plocamopherus,Plocamopherus tilesii,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524173244.0,604372943,180022088,180889399,122172230,121872125,59996403,1.121027,0.09927,44310177,0.823961,0.073316,40651621,1.119237,0.067262,34942339,0.964415,0.057816,40411208,0.751459,0.066865,60459657,1.118876,0.100037,41007055,1.123609,0.067851,38850785,1.067148,0.064283,38717270,1.065979,0.064062,35245147,0.965731,0.058317,26605179,1.079353,0.044021,21469770,0.873158,0.035524,40737189,1.124354,0.067404,40747964,1.119259,0.067422,13745144,0.559004,0.022743,26476035,1.07941,0.043807,0.297578890063847,0.2990125666064731,0.2019523104299569,0.2014562328997229,genome,GCA_035046885.1_ASM3504688v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Portunidae,Portunus,Portunus pelagicus,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051385695.0,1050078985,342256393,359184258,173154424,176404657,130639391,1.173152,0.124409,104532440,0.894469,0.099547,55744277,0.98946,0.053086,51099498,0.890304,0.048663,90665730,0.775814,0.086342,140930132,1.149086,0.134209,63325615,1.071055,0.060306,63917293,1.061144,0.060869,59232694,1.05138,0.056408,53163509,0.899179,0.050628,34276718,1.202584,0.032642,26314682,0.906229,0.02506,61474338,1.071064,0.058543,60217419,0.999719,0.057346,19627692,0.675941,0.018692,34917557,1.18034,0.033252,0.3256484112975968,0.3417548521315893,0.164752110517189,0.1678446260536249,genome,GCA_036873565.1_ASM3687356v1,Mollusca,Cephalopoda,Idiosepida,Idiosepiidae,Xipholeptos,Xipholeptos notoides,160.8018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911170071.0,909141806,293673578,306285822,156102674,155069954,104019980,1.101331,0.114416,96166619,0.976256,0.105777,46325513,0.922733,0.050955,46794325,0.938278,0.051471,79242004,0.804442,0.087161,110906085,1.079525,0.12199,62095601,1.185918,0.068301,53209876,1.022984,0.058528,50843087,1.012716,0.055924,50071668,0.956282,0.055076,27779815,1.040973,0.030556,26923417,1.015601,0.029614,59062604,1.184271,0.064965,48504267,0.932516,0.053352,19502304,0.735663,0.021451,27694641,1.05165,0.030462,0.3223172591623571,0.3361596482041349,0.1713282698915288,0.1701948227419791,genome,GCA_037951405.1_ASM3795140v1,Platyhelminthes,Rhabditophora,Tricladida,Geoplanidae,Platydemus,Platydemus manokwari,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898643329.0,897244573,264624880,282960862,176670884,174171698,87364116,1.122349,0.097369,76467563,0.918705,0.085225,52158595,1.003659,0.058132,48372801,0.944167,0.053913,63697502,0.765282,0.070992,97704279,1.097784,0.108894,65738817,1.183005,0.073267,55403087,1.011314,0.061748,52113221,1.002786,0.058081,53101589,0.955591,0.059183,39464081,1.137439,0.043984,31711560,0.92711,0.035343,61162411,1.193802,0.068167,55305964,1.009541,0.06164,19057131,0.557149,0.02124,38421856,1.139408,0.042822,0.2945420051115842,0.3149509587366927,0.1966443836203009,0.1938626525314222,genome,GCA_037974715.1_ASM3797471v1,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus,Lomanotus vermiformis,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298590654.0,1298483007,439152604,438923294,210207282,210201199,164829163,1.109789,0.12694,138622307,0.933827,0.106757,63206991,0.889076,0.048678,72493743,1.019734,0.05583,121069485,0.815582,0.093239,164666391,1.109852,0.126814,85109798,1.197789,0.065546,68077186,0.958109,0.052428,68096675,0.957855,0.052443,72473587,1.019954,0.055814,37742671,1.109109,0.029067,31894077,0.937269,0.024563,85156836,1.19786,0.065582,63160612,0.888914,0.048642,24147545,0.709622,0.018597,37735940,1.108976,0.029062,0.3382039946743171,0.3380273964774435,0.1618866467703575,0.1618819620778818,genome,GCA_036588685.2_PNRI_Mtr1.2.1.hap1,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus trossulus,2798.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623139935.0,1623139282,550677230,550342821,260579458,261540426,214216093,1.146605,0.131976,174458278,0.934367,0.107482,80623662,0.911972,0.049671,81378991,0.917133,0.050137,158963829,0.851381,0.097936,214076586,1.147252,0.13189,91419044,1.034712,0.056322,85883117,0.968483,0.052912,85758514,0.970054,0.052835,80859883,0.915199,0.049817,49086097,1.173368,0.030241,44874877,1.068761,0.027647,91738544,1.033885,0.056519,80947883,0.912829,0.049871,39450547,0.939572,0.024305,49403337,1.172289,0.030437,0.3392666387695032,0.3390606127869067,0.160540352917877,0.1611323955257129,genome,GCA_034092305.1_Dabb_1.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Diaprepes,Diaprepes abbreviatus,533.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074380785.0,1071111247,321476752,329118086,212579259,210625024,114734827,1.195109,0.107118,92181181,0.937891,0.086061,57625973,0.907735,0.0538,56328871,0.895536,0.052589,83880551,0.853437,0.078312,119462269,1.187241,0.111531,68412351,1.052624,0.06387,56301276,0.874315,0.052563,55615976,0.876074,0.051924,58127792,0.894381,0.054269,49942044,1.189696,0.046626,48343608,1.162304,0.045134,66564017,1.058258,0.062145,58385329,0.906679,0.054509,36047724,0.866679,0.033655,49157458,1.192837,0.045894,0.2993825807015165,0.3064987478230577,0.1979692987660771,0.1961493727093486,genome,GCA_037179465.1_ASM3717946v1,Arthropoda (Mandibulata),Crustacea,Amphipoda,Phronimidae,Phronima,Phronima sedentaria,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759664326.0,1758153438,559044831,559394258,319847997,319875640,194549999,1.094459,0.110656,168910549,0.949628,0.096073,92974212,0.914184,0.052882,102607601,1.008819,0.058361,144648174,0.813223,0.082273,194682418,1.093836,0.110731,120997172,1.188981,0.068821,99063528,0.973366,0.056345,98987227,0.973308,0.056302,102723815,1.009418,0.058427,60873501,1.04617,0.034624,57261651,0.984012,0.032569,120856503,1.188238,0.068741,93075022,0.914524,0.052939,45000986,0.773319,0.025596,60941080,1.047151,0.034662,0.3179710402983484,0.3181697858381284,0.181921725600273,0.1819374482632502,genome,GCA_031761405.1_xbSerGroe1_p1.0,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,Serripes groenlandicus,9855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256192465.0,1254841670,361843445,361567957,265734880,265706158,117287243,1.124102,0.093468,86522639,0.82988,0.068951,74773423,0.97583,0.059588,83257002,1.086663,0.066349,71900139,0.689629,0.057298,117148649,1.124485,0.093357,95465974,1.246828,0.076078,77050162,1.006418,0.061402,77125150,1.006522,0.061462,83186967,1.086459,0.066293,54036284,0.960251,0.043062,51384078,0.913219,0.040949,95527850,1.246821,0.076127,74706612,0.975807,0.059535,41456994,0.73679,0.033038,54012504,0.960036,0.043043,0.2883553742781103,0.2881358361147227,0.2117658391770748,0.211742950430092,genome,GCA_037325665.1_US_GU_Lsax_2.0,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina saxatilis,2443.472222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449858197.0,1448984472,428821842,428929482,295585083,295650244,137336295,1.082173,0.094781,115971210,0.913592,0.080036,89544491,1.023634,0.061798,85969240,0.982546,0.059331,100382668,0.79079,0.069278,137433726,1.082397,0.094848,102691785,1.173633,0.070872,88420658,1.01031,0.061023,88393432,1.010475,0.061004,85951349,0.982312,0.059318,61923107,1.026958,0.042736,59316728,0.983516,0.040937,102708812,1.173864,0.070883,89572562,1.023472,0.061817,41425262,0.686862,0.028589,61943147,1.026838,0.042749,0.2959460266276807,0.2960203130263344,0.2039943451487325,0.2040393151972523,genome,GCA_036898135.1_ASM3689813v1,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Oncomelania,Oncomelania hupensis,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414122127.0,1414079758,478231591,478264708,228721975,228861909,179591447,1.11041,0.127002,151462099,0.936422,0.10711,68485712,0.885376,0.048431,78692197,1.016703,0.055649,131943209,0.815745,0.093307,179591907,1.110259,0.127003,92503797,1.195797,0.065416,74225640,0.958929,0.05249,74194266,0.959176,0.052468,78669055,1.016955,0.055633,41256494,1.115195,0.029176,34602087,0.934749,0.02447,92502515,1.195132,0.065415,68541508,0.885495,0.048471,26475911,0.715227,0.018723,41341914,1.116138,0.029236,0.3381926970968661,0.3382161165609093,0.1617461143644356,0.1618450719777889,genome,GCA_037788925.1_MytGallo_primary_0.1,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus galloprovincialis,1034.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236578135.0,2234690630,649928407,649038246,466416162,469343689,197892507,1.046959,0.088555,153564805,0.813556,0.068719,144991580,1.068895,0.064882,153468535,1.124331,0.068676,129665207,0.68694,0.058024,196619715,1.043081,0.087985,180881497,1.335309,0.080943,141862123,1.040726,0.063482,140823078,1.038164,0.063017,152786634,1.127906,0.06837,95067762,0.976602,0.042542,77731283,0.793529,0.034784,181537301,1.329967,0.081236,146056705,1.071499,0.065359,45468087,0.464166,0.020346,96273811,0.976692,0.043081,0.2908312967321392,0.2904329656619135,0.2087128609094439,0.2100228766965033,genome,GCA_030674155.1_MNHN-Sthae-1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,Stramonita haemastoma,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812672735.0,1810113851,515480060,521066592,388049141,385952098,148618327,1.012891,0.082104,140624984,0.948138,0.077688,117686139,1.065469,0.065016,108415685,0.986872,0.059894,124707847,0.84082,0.068895,151269152,1.00897,0.083569,128960095,1.15502,0.071244,115988008,1.044481,0.064078,115321301,1.044059,0.063709,110525216,0.98991,0.06106,93071561,1.119329,0.051418,69052026,0.834969,0.038148,126695987,1.153272,0.069993,118507488,1.067169,0.06547,48252644,0.583465,0.026657,92417391,1.123572,0.051056,0.2847094310856867,0.2877949788515149,0.2143269133774048,0.2131686766853934,genome,GCA_038088735.1_ASM3808873v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus argus,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294334993.0,2294235511,672672221,673727573,474169382,473667717,201171185,1.019993,0.087685,181107507,0.916827,0.07894,147753959,1.062773,0.064402,142639184,1.02707,0.062173,157089597,0.79524,0.068471,201659668,1.019269,0.087898,172014332,1.235337,0.074977,142963544,1.027793,0.062314,142824401,1.027316,0.062254,143042823,1.027275,0.062349,97786199,0.997813,0.042623,90515688,0.924603,0.039454,171586603,1.235505,0.07479,147917213,1.063406,0.064473,56614596,0.578309,0.024677,97549012,0.997502,0.042519,0.2932008560460369,0.2936608573663975,0.2066784748544273,0.2064598117331382,genome,GCA_036924085.1_xgAriColu1.0.hap1,Mollusca,Gastropoda,Stylommatophora,Arionidae,Ariolimax,Ariolimax columbianus,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370290557.0,2366820960,750773920,768982334,424292730,425739379,266121525,1.120251,0.112438,227007488,0.932971,0.095912,129149028,0.961989,0.054566,127647640,0.947575,0.053932,192716821,0.792041,0.081424,276911604,1.111123,0.116997,156254486,1.136329,0.066019,142134774,1.030134,0.060053,137799739,1.026425,0.058221,130821805,0.951375,0.055273,85477289,1.126609,0.036115,69619481,0.914482,0.029415,153350448,1.138376,0.064792,133209278,0.965446,0.056282,52807993,0.693656,0.022312,85791561,1.12308,0.036248,0.3168105353718458,0.3244940966063812,0.1790424565436183,0.1796529114781546,genome,GCA_037178445.1_ASM3717844v1,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onykia,Onykia robusta,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075538138.0,3075217211,901286609,902904203,634835354,636207672,260902004,0.987716,0.08484,224477886,0.8483,0.072996,192311317,1.033621,0.062536,223590335,1.199145,0.072707,181645016,0.686435,0.059067,261295692,0.985665,0.084968,264480539,1.418964,0.086004,195477966,1.046496,0.063566,194369218,1.044682,0.063205,223817541,1.200803,0.072781,114382090,0.872803,0.037195,102263267,0.778646,0.033254,264365451,1.417827,0.085966,193308068,1.03488,0.06286,63658094,0.484701,0.0207,114872727,0.87277,0.037354,0.2930790490996152,0.2936050559287583,0.2064348233150522,0.2068810716565743,genome,GCA_030674185.1_MNHN-Mocor-1,Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Monoplex,Monoplex corrugatus,1505.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
